event_date,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,longitude,latitude,Landslide_date,start_date_30d,start_date_60d
2009-11-22 00:00:00,10km,landslide,downpour,medium,Unknown,98.8333,2.5833,2009-11-22,2009-10-23,2009-09-23
2015-02-06 00:00:00,5km,rock_fall,Unknown,Unknown,above_road,-120.3218,39.3193,2015-02-06,2015-01-07,2014-12-08
2016-07-16 23:00:00,10km,landslide,downpour,medium,above_road,73.3569,34.5554,2016-07-16,2016-06-16,2016-05-17
2012-03-01 00:00:00,25km,landslide,Unknown,medium,Unknown,85.0548,28.1038,2012-03-01,2012-01-31,2012-01-01
2013-10-03 00:00:00,25km,landslide,downpour,small,Unknown,51.3831,35.6975,2013-10-03,2013-09-03,2013-08-04
2008-05-06 00:00:00,5km,complex,Unknown,medium,Unknown,-2.9383,50.729,2008-05-06,2008-04-06,2008-03-07
2016-01-15 17:00:00,1km,rock_fall,rain,small,above_road,-121.0257,38.9226,2016-01-15,2015-12-16,2015-11-16
2011-07-03 00:00:00,Unknown,landslide,rain,medium,Unknown,-67.3097,10.3606,2011-07-03,2011-06-03,2011-05-04
2012-03-30 00:00:00,10km,mudslide,downpour,small,Unknown,-116.8291,48.5917,2012-03-30,2012-02-29,2012-01-30
2008-09-25 00:00:00,Unknown,complex,tropical_cyclone,medium,Unknown,106.623,21.3,2008-09-25,2008-08-26,2008-07-27
2013-08-04 00:00:00,Unknown,landslide,continuous_rain,very_large,Unknown,77.011,9.9147,2013-08-04,2013-07-05,2013-06-05
2011-06-19 00:00:00,Unknown,landslide,downpour,medium,Unknown,114.318,30.6427,2011-06-19,2011-05-20,2011-04-20
2016-01-27 00:00:00,1km,rock_fall,Unknown,small,above_road,-123.6397,40.9826,2016-01-27,2015-12-28,2015-11-28
2010-09-20 00:00:00,5km,landslide,downpour,medium,Unknown,-66.9492,10.5363,2010-09-20,2010-08-21,2010-07-22
2010-04-09 00:00:00,5km,landslide,downpour,medium,Unknown,48.3367,41.4,2010-04-09,2010-03-10,2010-02-08
2010-07-20 00:00:00,10km,debris_flow,downpour,medium,Unknown,-111.5932,35.2902,2010-07-20,2010-06-20,2010-05-21
2010-04-06 00:00:00,1km,mudslide,downpour,medium,Unknown,-43.0571,-22.887,2010-04-06,2010-03-07,2010-02-05
2016-08-05 00:00:00,5km,landslide,downpour,medium,Unknown,91.9754,27.5754,2016-08-05,2016-07-06,2016-06-06
2012-04-01 00:00:00,5km,landslide,downpour,medium,Unknown,178.2452,-17.9392,2012-04-01,2012-03-02,2012-02-01
2011-03-02 00:00:00,10km,mudslide,rain,medium,above_road,-76.1398,41.1204,2011-03-02,2011-01-31,2011-01-01
2011-09-29 01:00:00,50km,landslide,downpour,large,Unknown,98.7884,19.2078,2011-09-29,2011-08-30,2011-07-31
2007-06-25 00:00:00,Unknown,landslide,rain,medium,Unknown,80.6128,16.6252,2007-06-25,2007-05-26,2007-04-26
2010-02-06 00:00:00,5km,landslide,downpour,medium,Unknown,-82.7228,37.3298,2010-02-06,2010-01-07,2009-12-08
2014-05-01 02:15:00,exact,landslide,rain,small,retaining_wall,-73.6527,40.8478,2014-05-01,2014-04-01,2014-03-02
2011-08-12 00:00:00,50km,landslide,rain,medium,Unknown,92.2833,27.44,2011-08-12,2011-07-13,2011-06-13
2010-05-02 00:00:00,10km,landslide,downpour,medium,Unknown,-87.1288,35.7322,2010-05-02,2010-04-02,2010-03-03
2012-07-12 00:00:00,25km,landslide,downpour,large,Unknown,131.0,33.0001,2012-07-12,2012-06-12,2012-05-13
2014-04-16 00:00:00,5km,mudslide,rain,small,above_road,-61.0951,46.3428,2014-04-16,2014-03-17,2014-02-15
2012-01-20 14:47:00,exact,landslide,Unknown,Unknown,above_road,-122.658,45.4291,2012-01-20,2011-12-21,2011-11-21
2013-07-31 23:00:00,25km,mudslide,rain,medium,Unknown,-84.444,34.5117,2013-07-31,2013-07-01,2013-06-01
2014-06-05 09:00:00,10km,landslide,downpour,medium,Unknown,-4.0351,5.314,2014-06-05,2014-05-06,2014-04-06
2008-09-30 00:00:00,25km,landslide,downpour,medium,Unknown,41.8,41.7,2008-09-30,2008-08-31,2008-08-01
2007-12-26 00:00:00,5km,landslide,rain,medium,Unknown,112.943,2.011,2007-12-26,2007-11-26,2007-10-27
2008-11-20 00:00:00,25km,mudslide,downpour,medium,Unknown,-66.894,10.466,2008-11-20,2008-10-21,2008-09-21
2008-08-06 00:00:00,5km,mudslide,rain,small,Unknown,-105.248,37.59,2008-08-06,2008-07-07,2008-06-07
2010-10-04 08:00:00,10km,landslide,downpour,large,Unknown,134.5427,-2.7414,2010-10-04,2010-09-04,2010-08-05
2012-10-08 04:10:00,exact,landslide,Unknown,Unknown,above_road,-123.4924,45.0628,2012-10-08,2012-09-08,2012-08-09
2012-01-19 09:53:00,exact,landslide,Unknown,Unknown,above_road,-123.8289,42.9634,2012-01-19,2011-12-20,2011-11-20
2011-06-11 00:00:00,1km,mudslide,rain,medium,Unknown,-84.4826,39.1186,2011-06-11,2011-05-12,2011-04-12
2013-09-05 23:00:00,1km,debris_flow,downpour,medium,Unknown,-120.1048,47.298,2013-09-05,2013-08-06,2013-07-07
2012-12-25 00:00:00,5km,landslide,rain,medium,Unknown,-5.5513,57.3529,2012-12-25,2012-11-25,2012-10-26
2015-04-10 00:00:00,25km,landslide,continuous_rain,small,above_road,-81.9246,38.4803,2015-04-10,2015-03-11,2015-02-09
2014-11-05 00:00:00,25km,mudslide,downpour,medium,above_road,4.736,45.5799,2014-11-05,2014-10-06,2014-09-06
2010-04-06 00:00:00,1km,landslide,downpour,medium,Unknown,-43.1293,-22.8796,2010-04-06,2010-03-07,2010-02-05
2013-05-09 10:22:00,50km,landslide,rain,medium,Unknown,102.8154,30.3818,2013-05-09,2013-04-09,2013-03-10
2015-07-06 00:00:00,10km,landslide,Unknown,small,above_river,104.9077,8.7342,2015-07-06,2015-06-06,2015-05-07
2013-02-12 23:00:00,1km,landslide,rain,medium,Unknown,-1.0083,53.5947,2013-02-12,2013-01-13,2012-12-14
2012-01-19 10:40:00,exact,landslide,Unknown,Unknown,above_road,-122.8983,46.0475,2012-01-19,2011-12-20,2011-11-20
2007-10-08 00:00:00,50km,landslide,downpour,medium,Unknown,-72.754,19.699,2007-10-08,2007-09-08,2007-08-09
2014-12-26 00:00:00,5km,landslide,downpour,medium,above_road,106.981,-6.7022,2014-12-26,2014-11-26,2014-10-27
2013-07-25 00:00:00,Unknown,landslide,continuous_rain,medium,Unknown,79.3276,30.4041,2013-07-25,2013-06-25,2013-05-26
2010-05-30 00:00:00,50km,landslide,tropical_cyclone,medium,Unknown,-90.9516,15.4446,2010-05-30,2010-04-30,2010-03-31
2014-04-16 21:30:00,1km,mudslide,rain,small,Unknown,174.7855,-41.2941,2014-04-16,2014-03-17,2014-02-15
2013-08-04 00:00:00,1km,landslide,monsoon,medium,Unknown,94.5438,26.2083,2013-08-04,2013-07-05,2013-06-05
2010-02-27 00:00:00,exact,landslide,downpour,small,Unknown,-119.9601,35.9816,2010-02-27,2010-01-28,2009-12-29
2015-03-15 00:00:00,1km,landslide,continuous_rain,medium,Unknown,74.4117,34.0968,2015-03-15,2015-02-13,2015-01-14
2016-10-10 23:00:00,1km,landslide,monsoon,medium,urban,120.5832,16.419,2016-10-10,2016-09-10,2016-08-11
2016-07-16 15:00:00,5km,landslide,construction,small,above_road,74.8859,12.8962,2016-07-16,2016-06-16,2016-05-17
2014-03-09 07:04:00,exact,landslide,Unknown,Unknown,above_road,-123.8798,43.6531,2014-03-09,2014-02-07,2014-01-08
2013-07-02 00:00:00,5km,landslide,earthquake,medium,Unknown,96.6679,4.7062,2013-07-02,2013-06-02,2013-05-03
2010-12-22 00:00:00,10km,landslide,downpour,small,Unknown,-117.1709,34.1813,2010-12-22,2010-11-22,2010-10-23
2011-04-25 00:00:00,1km,landslide,downpour,small,Unknown,-84.7904,39.1369,2011-04-25,2011-03-26,2011-02-24
2010-05-06 00:00:00,Unknown,landslide,downpour,medium,Unknown,113.2666,23.1316,2010-05-06,2010-04-06,2010-03-07
2012-04-28 08:00:00,1km,landslide,downpour,medium,Unknown,-3.8087,57.2847,2012-04-28,2012-03-29,2012-02-28
2010-02-05 00:00:00,10km,landslide,downpour,large,Unknown,-99.6469,19.288,2010-02-05,2010-01-06,2009-12-07
2013-06-27 18:00:00,1km,mudslide,downpour,small,Unknown,-76.1962,40.6864,2013-06-27,2013-05-28,2013-04-28
2012-03-29 19:30:00,5km,landslide,rain,small,Unknown,-124.4077,42.6439,2012-03-29,2012-02-28,2012-01-29
2015-09-03 14:00:00,1km,landslide,no_apparent_trigger,medium,above_road,-111.9272,40.5241,2015-09-03,2015-08-04,2015-07-05
2014-08-10 18:44:00,Unknown,mudslide,downpour,small,above_road,-105.9315,38.4998,2014-08-10,2014-07-11,2014-06-11
2015-11-21 00:00:00,5km,landslide,rain,medium,above_road,98.5297,3.2231,2015-11-21,2015-10-22,2015-09-22
2011-02-16 00:00:00,25km,landslide,downpour,medium,Unknown,-76.9104,18.2724,2011-02-16,2011-01-17,2010-12-18
2010-04-07 15:00:00,1km,mudslide,downpour,very_large,Unknown,-43.0882,-22.8919,2010-04-07,2010-03-08,2010-02-06
2010-04-06 00:00:00,5km,landslide,downpour,medium,Unknown,-43.2063,-22.9493,2010-04-06,2010-03-07,2010-02-05
2008-06-09 00:00:00,Unknown,landslide,monsoon,medium,Unknown,93.9784,24.6596,2008-06-09,2008-05-10,2008-04-10
2008-06-18 00:00:00,10km,complex,rain,medium,Unknown,-90.5403,14.651,2008-06-18,2008-05-19,2008-04-19
2014-12-12 09:00:00,5km,debris_flow,downpour,small,burned_area,-117.8392,34.1607,2014-12-12,2014-11-12,2014-10-13
2014-12-16 00:00:00,50km,mudslide,downpour,medium,urban,137.2532,36.1444,2014-12-16,2014-11-16,2014-10-17
2014-04-06 18:30:00,1km,landslide,rain,small,Unknown,-85.2366,38.6914,2014-04-06,2014-03-07,2014-02-05
2014-10-20 00:00:00,5km,landslide,rain,small,natural_slope,-91.1836,14.7836,2014-10-20,2014-09-20,2014-08-21
2013-07-14 18:00:00,10km,landslide,rain,medium,Unknown,146.1258,-41.1274,2013-07-14,2013-06-14,2013-05-15
1998-12-28 00:00:00,exact,earth_flow,downpour,small,above_road,-123.602,45.2398,1998-12-28,1998-11-28,1998-10-29
2015-05-02 00:00:00,5km,landslide,downpour,small,above_road,6.8971,45.9291,2015-05-02,2015-04-02,2015-03-03
2008-11-13 00:00:00,10km,landslide,downpour,medium,Unknown,106.9505,-7.0216,2008-11-13,2008-10-14,2008-09-14
2013-07-10 00:00:00,5km,landslide,downpour,medium,Unknown,72.8676,19.0263,2013-07-10,2013-06-10,2013-05-11
2014-07-27 00:00:00,25km,mudslide,rain,small,above_road,40.298,43.6698,2014-07-27,2014-06-27,2014-05-28
2013-09-13 14:25:00,5km,landslide,downpour,medium,Unknown,-112.1563,40.4893,2013-09-13,2013-08-14,2013-07-15
2016-06-23 23:00:00,5km,mudslide,downpour,medium,above_road,44.6302,42.7277,2016-06-23,2016-05-24,2016-04-24
2015-12-08 14:02:00,exact,landslide,Unknown,Unknown,above_road,-123.8481,45.2508,2015-12-08,2015-11-08,2015-10-09
2008-08-30 00:00:00,5km,landslide,downpour,medium,Unknown,84.42143526,28.10025822,2008-08-30,2008-07-31,2008-07-01
2013-10-05 23:00:00,5km,mudslide,continuous_rain,medium,Unknown,94.1497,25.8266,2013-10-05,2013-09-05,2013-08-06
2010-07-20 18:00:00,10km,landslide,downpour,medium,Unknown,79.5519,29.3576,2010-07-20,2010-06-20,2010-05-21
2015-04-19 00:00:00,25km,landslide,continuous_rain,small,natural_slope,114.937,4.6366,2015-04-19,2015-03-20,2015-02-18
2014-04-12 01:00:00,5km,landslide,continuous_rain,medium,Unknown,140.7062,-2.5221,2014-04-12,2014-03-13,2014-02-11
2013-08-12 16:45:00,1km,landslide,rain,medium,Unknown,123.9115,10.43,2013-08-12,2013-07-13,2013-06-13
2014-12-26 00:00:00,50km,landslide,downpour,medium,Unknown,81.0684,6.9438,2014-12-26,2014-11-26,2014-10-27
2010-08-03 09:00:00,5km,mudslide,downpour,medium,Unknown,84.0999,28.2598,2010-08-03,2010-07-04,2010-06-04
2013-02-25 09:15:00,exact,landslide,Unknown,Unknown,above_road,-119.69,44.5223,2013-02-25,2013-01-26,2012-12-27
2010-05-29 06:45:00,10km,landslide,downpour,medium,Unknown,170.0982,-45.9034,2010-05-29,2010-04-29,2010-03-30
2010-04-06 00:00:00,1km,landslide,downpour,medium,Unknown,-43.1227,-22.8999,2010-04-06,2010-03-07,2010-02-05
2013-09-01 11:00:00,10km,rock_fall,tropical_cyclone,medium,Unknown,121.7648,25.035,2013-09-01,2013-08-02,2013-07-03
2013-09-05 23:00:00,50km,debris_flow,rain,large,above_road,-120.7111,48.5035,2013-09-05,2013-08-06,2013-07-07
2010-11-27 00:00:00,1km,landslide,downpour,medium,Unknown,-61.5929,10.6915,2010-11-27,2010-10-28,2010-09-28
2015-07-09 20:00:00,exact,landslide,Unknown,Unknown,above_road,-121.4862,42.2697,2015-07-09,2015-06-09,2015-05-10
2014-08-13 19:00:00,25km,mudslide,rain,small,above_road,-115.7367,43.8807,2014-08-13,2014-07-14,2014-06-14
2014-12-17 02:00:00,1km,debris_flow,downpour,medium,burned_area,-117.6825,33.8688,2014-12-17,2014-11-17,2014-10-18
2008-09-23 00:00:00,25km,landslide,tropical_cyclone,medium,Unknown,120.56,16.455,2008-09-23,2008-08-24,2008-07-25
2015-03-24 00:00:00,25km,landslide,rain,small,above_road,-122.7348,44.0772,2015-03-24,2015-02-22,2015-01-23
2010-04-18 00:00:00,1km,landslide,Unknown,small,Unknown,0.3114,51.4867,2010-04-18,2010-03-19,2010-02-17
2013-08-27 04:23:00,exact,landslide,Unknown,Unknown,above_road,-117.0827,45.3356,2013-08-27,2013-07-28,2013-06-28
2016-05-07 00:00:00,25km,landslide,downpour,large,Unknown,29.5948,-1.8245,2016-05-07,2016-04-07,2016-03-08
2010-04-06 06:00:00,1km,landslide,downpour,medium,Unknown,-43.2345,-22.9654,2010-04-06,2010-03-07,2010-02-05
2011-08-13 00:00:00,10km,mudslide,downpour,medium,Unknown,86.7174,27.6674,2011-08-13,2011-07-14,2011-06-14
2016-07-05 00:00:00,25km,landslide,construction,medium,above_road,84.9671,28.298,2016-07-05,2016-06-05,2016-05-06
2010-05-24 00:00:00,1km,mudslide,downpour,medium,Unknown,92.4504,20.8486,2010-05-24,2010-04-24,2010-03-25
2008-06-08 00:00:00,5km,complex,rain,small,Unknown,-159.5233,22.2139,2008-06-08,2008-05-09,2008-04-09
2015-09-27 00:00:00,1km,landslide,rain,medium,urban,-90.5065,14.6281,2015-09-27,2015-08-28,2015-07-29
2009-08-29 00:00:00,25km,rock_fall,downpour,medium,Unknown,43.567,15.4669,2009-08-29,2009-07-30,2009-06-30
2008-05-29 00:00:00,25km,landslide,downpour,medium,Unknown,121.2541,14.7231,2008-05-29,2008-04-29,2008-03-30
2010-09-08 00:00:00,25km,landslide,downpour,medium,Unknown,107.8995,-7.0562,2010-09-08,2010-08-09,2010-07-10
2008-05-22 00:00:00,25km,landslide,downpour,medium,Unknown,-70.4516,-34.103,2008-05-22,2008-04-22,2008-03-23
2014-12-30 09:00:00,5km,landslide,tropical_cyclone,medium,above_road,124.8761,11.7841,2014-12-30,2014-11-30,2014-10-31
2009-04-08 08:00:00,5km,rock_fall,rain,small,Unknown,-85.2314,35.3561,2009-04-08,2009-03-09,2009-02-07
2010-07-23 00:00:00,5km,landslide,downpour,small,Unknown,-107.1577,33.9917,2010-07-23,2010-06-23,2010-05-24
2014-03-18 07:20:00,5km,mudslide,Unknown,medium,above_road,-122.2321,47.9694,2014-03-18,2014-02-16,2014-01-17
2012-06-06 00:00:00,5km,landslide,downpour,medium,Unknown,-118.198,51.0039,2012-06-06,2012-05-07,2012-04-07
2012-11-19 02:09:00,exact,landslide,Unknown,Unknown,above_road,-123.8991,45.5548,2012-11-19,2012-10-20,2012-09-20
2015-10-20 00:00:00,exact,landslide,Unknown,medium,above_river,-120.7409,56.2845,2015-10-20,2015-09-20,2015-08-21
2008-06-02 00:00:00,Unknown,landslide,downpour,medium,Unknown,43.6319,15.5892,2008-06-02,2008-05-03,2008-04-03
2012-10-31 09:22:00,exact,landslide,Unknown,Unknown,above_road,-123.6329,46.027,2012-10-31,2012-10-01,2012-09-01
2016-05-27 15:30:00,250km,mudslide,downpour,medium,above_road,69.8266,39.8751,2016-05-27,2016-04-27,2016-03-28
2011-05-16 13:51:00,exact,landslide,Unknown,Unknown,above_road,-124.1892,43.5778,2011-05-16,2011-04-16,2011-03-17
2015-03-06 00:00:00,Unknown,landslide,rain,medium,above_road,18.024,44.2613,2015-03-06,2015-02-04,2015-01-05
2011-03-16 06:40:00,5km,mudslide,downpour,medium,above_road,-123.1524,47.3042,2011-03-16,2011-02-14,2011-01-15
2012-04-15 11:00:00,5km,landslide,Unknown,medium,Unknown,44.6407,42.659,2012-04-15,2012-03-16,2012-02-15
2016-10-15 00:00:00,25km,landslide,tropical_cyclone,medium,Unknown,124.391,13.7836,2016-10-15,2016-09-15,2016-08-16
2015-04-27 00:00:00,1km,landslide,downpour,medium,urban,-38.4837,-12.9828,2015-04-27,2015-03-28,2015-02-26
2013-07-08 15:00:00,5km,mudslide,downpour,medium,Unknown,-105.3514,36.7025,2013-07-08,2013-06-08,2013-05-09
2013-12-01 15:57:00,exact,landslide,Unknown,Unknown,above_road,-123.5826,45.5635,2013-12-01,2013-11-01,2013-10-02
2010-01-21 00:00:00,5km,debris_flow,downpour,small,Unknown,-116.5898,34.0373,2010-01-21,2009-12-22,2009-11-22
2016-07-20 14:30:00,5km,mudslide,downpour,medium,above_road,-108.0511,38.0131,2016-07-20,2016-06-20,2016-05-21
2010-05-17 23:00:00,1km,mudslide,downpour,small,Unknown,-81.6513,38.3534,2010-05-17,2010-04-17,2010-03-18
2010-12-10 09:00:00,10km,landslide,downpour,medium,Unknown,123.8452,10.3166,2010-12-10,2010-11-10,2010-10-11
2008-11-09 00:00:00,25km,mudslide,downpour,medium,Unknown,35.6167,1.3,2008-11-09,2008-10-10,2008-09-10
2013-08-29 00:05:00,5km,landslide,downpour,medium,Unknown,-87.9338,14.951,2013-08-29,2013-07-30,2013-06-30
2012-03-30 09:57:00,exact,landslide,Unknown,Unknown,above_road,-123.8512,43.6474,2012-03-30,2012-02-29,2012-01-30
2015-09-29 00:00:00,1km,landslide,downpour,small,natural_slope,-157.8939,21.3996,2015-09-29,2015-08-30,2015-07-31
2008-09-21 00:00:00,25km,landslide,downpour,medium,Unknown,80.595,28.694,2008-09-21,2008-08-22,2008-07-23
2007-10-29 00:00:00,50km,complex,tropical_cyclone,medium,Unknown,-72.3361,18.5146,2007-10-29,2007-09-29,2007-08-30
2010-10-31 09:00:00,5km,landslide,tropical_cyclone,medium,Unknown,-61.3832,10.666,2010-10-31,2010-10-01,2010-09-01
2009-09-08 23:30:00,10km,landslide,tropical_cyclone,medium,Unknown,121.1481,14.1939,2009-09-08,2009-08-09,2009-07-10
2008-01-03 00:00:00,25km,landslide,rain,small,Unknown,106.5458,29.5524,2008-01-03,2007-12-04,2007-11-04
2014-06-17 15:00:00,10km,landslide,downpour,small,Unknown,125.3015,7.253,2014-06-17,2014-05-18,2014-04-18
2013-04-27 00:00:00,5km,landslide,rain,medium,Unknown,36.6905,-1.1679,2013-04-27,2013-03-28,2013-02-26
2010-07-16 00:00:00,5km,landslide,downpour,medium,Unknown,137.1406,35.478,2010-07-16,2010-06-16,2010-05-17
2015-06-27 10:30:00,1km,landslide,flooding,medium,Unknown,92.1414,21.0853,2015-06-27,2015-05-28,2015-04-28
2015-07-11 02:00:00,1km,landslide,continuous_rain,small,below_road,-91.3708,39.7281,2015-07-11,2015-06-11,2015-05-12
2011-01-14 23:00:00,25km,landslide,downpour,medium,Unknown,126.3235,7.8705,2011-01-14,2010-12-15,2010-11-15
2011-02-26 18:12:00,exact,landslide,Unknown,Unknown,above_road,-123.7989,44.6629,2011-02-26,2011-01-27,2010-12-28
2011-09-17 00:00:00,1km,landslide,downpour,medium,Unknown,86.0567,27.3824,2011-09-17,2011-08-18,2011-07-19
2010-04-06 00:00:00,5km,landslide,downpour,small,Unknown,-43.09175971,-22.91017122,2010-04-06,2010-03-07,2010-02-05
2013-07-05 23:00:00,50km,landslide,downpour,medium,Unknown,74.8799,33.0852,2013-07-05,2013-06-05,2013-05-06
2013-07-04 00:00:00,5km,landslide,downpour,medium,Unknown,-82.5264,35.6425,2013-07-04,2013-06-04,2013-05-05
2014-01-23 18:00:00,5km,landslide,downpour,Unknown,Unknown,115.1178,-8.1928,2014-01-23,2013-12-24,2013-11-24
2015-12-21 09:00:00,10km,landslide,rain,medium,above_road,-124.0097,44.1646,2015-12-21,2015-11-21,2015-10-22
2016-07-14 00:00:00,1km,landslide,monsoon,small,natural_slope,91.7702,26.1768,2016-07-14,2016-06-14,2016-05-15
2010-11-21 00:00:00,25km,landslide,downpour,medium,Unknown,-83.9529,10.1433,2010-11-21,2010-10-22,2010-09-22
2011-10-17 00:00:00,1km,landslide,downpour,medium,Unknown,175.8168,-40.3348,2011-10-17,2011-09-17,2011-08-18
2013-05-07 00:00:00,5km,mudslide,rain,medium,Unknown,-82.7938,35.5429,2013-05-07,2013-04-07,2013-03-08
2015-05-02 00:00:00,10km,debris_flow,rain,large,natural_slope,-86.06,11.9013,2015-05-02,2015-04-02,2015-03-03
2011-03-12 04:26:00,exact,landslide,Unknown,Unknown,above_road,-122.4635,45.3958,2011-03-12,2011-02-10,2011-01-11
2015-09-02 00:00:00,5km,landslide,rain,medium,below_road,-3.4067,57.5051,2015-09-02,2015-08-03,2015-07-04
2010-08-02 00:00:00,25km,mudslide,construction,medium,Unknown,-99.1276,19.427,2010-08-02,2010-07-03,2010-06-03
2013-04-18 00:00:00,exact,landslide,rain,small,urban,-89.5569,40.6549,2013-04-18,2013-03-19,2013-02-17
2011-09-20 15:00:00,5km,landslide,rain,large,Unknown,-91.3148,15.8076,2011-09-20,2011-08-21,2011-07-22
2010-04-02 23:00:00,1km,mudslide,downpour,large,Unknown,93.3497,27.8997,2010-04-02,2010-03-03,2010-02-01
2009-09-12 00:00:00,5km,landslide,tropical_cyclone,medium,Unknown,121.0364,17.3349,2009-09-12,2009-08-13,2009-07-14
2014-03-06 09:00:00,1km,mudslide,continuous_rain,large,above_road,-4.8565,56.2264,2014-03-06,2014-02-04,2014-01-05
2010-04-06 00:00:00,1km,landslide,downpour,medium,Unknown,-43.1992,-22.9577,2010-04-06,2010-03-07,2010-02-05
2014-12-01 12:20:00,exact,landslide,Unknown,Unknown,above_road,-123.3757,45.6237,2014-12-01,2014-11-01,2014-10-02
2012-04-19 19:38:00,exact,landslide,Unknown,Unknown,above_road,-123.9609,45.8598,2012-04-19,2012-03-20,2012-02-19
2015-12-07 00:00:00,5km,rock_fall,Unknown,small,above_road,-82.3226,35.2219,2015-12-07,2015-11-07,2015-10-08
2016-10-04 00:00:00,5km,landslide,tropical_cyclone,large,Unknown,-73.8011,18.5373,2016-10-04,2016-09-04,2016-08-05
2015-07-07 00:00:00,5km,landslide,continuous_rain,small,above_road,88.4397,27.0816,2015-07-07,2015-06-07,2015-05-08
2011-12-28 20:47:00,exact,landslide,Unknown,Unknown,above_road,-123.8386,45.2052,2011-12-28,2011-11-28,2011-10-29
2010-10-05 00:00:00,1km,landslide,rain,medium,Unknown,-61.3731,15.5918,2010-10-05,2010-09-05,2010-08-06
2013-08-17 15:00:00,25km,landslide,downpour,medium,Unknown,73.9214,15.5419,2013-08-17,2013-07-18,2013-06-18
2010-04-06 00:00:00,1km,landslide,downpour,medium,Unknown,-43.0967,-22.8766,2010-04-06,2010-03-07,2010-02-05
2012-09-04 18:20:00,1km,landslide,downpour,medium,Unknown,123.758,10.2112,2012-09-04,2012-08-05,2012-07-06
2013-12-28 02:00:00,10km,mudslide,downpour,medium,below_road,-116.7776,31.978,2013-12-28,2013-11-28,2013-10-29
2011-02-21 04:32:00,exact,landslide,Unknown,Unknown,above_road,-123.7155,44.3562,2011-02-21,2011-01-22,2010-12-23
2014-09-09 03:00:00,1km,rock_fall,downpour,medium,Unknown,122.0557,13.3124,2014-09-09,2014-08-10,2014-07-11
2013-10-12 05:30:00,10km,landslide,tropical_cyclone,medium,Unknown,120.7653,15.1718,2013-10-12,2013-09-12,2013-08-13
2013-03-21 10:30:00,10km,landslide,rain,medium,Unknown,-122.282,47.8634,2013-03-21,2013-02-19,2013-01-20
2013-08-14 00:00:00,50km,landslide,downpour,medium,Unknown,74.0967,33.7706,2013-08-14,2013-07-15,2013-06-15
2010-08-28 00:00:00,5km,landslide,downpour,medium,Unknown,-90.6158,14.665,2010-08-28,2010-07-29,2010-06-29
